,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
588,23,2,13,30,3,Spiders,2.174242424242424,0.32141783254086476,0.09108670127600743,0.8175245675645623
589,23,2,14,34,3,Spiders,0.413,-1.2320671971125357,-1.158281004555548,0.2209986496057085
590,23,2,15,13,2,Social,0.308,0.46298241557882464,0.20739420542248824,-0.474380134757755
591,23,2,16,16,2,Social,0.345,1.357074518976465,0.9877800396956521,1.0936308495912315
592,23,2,17,21,2,Social,0.395,-1.1016787653670463,1.0590652841725277,-1.2754292245882155
593,23,2,18,4,1,Heights,0.238,1.6066752311749728,1.3592136819698981,1.195892435527035
594,23,2,19,1,1,Heights,0.26,0.9957122938532521,1.0965838338971987,0.8856989581884313
595,23,2,20,10,1,Heights,0.538,-0.9303111122158318,0.11359783111081025,-1.1595327605276384
596,23,2,21,19,2,Social,0.41,-0.7552180753004606,-0.7868473622813017,0.0641975511708097
597,23,2,22,32,3,Spiders,0.413,0.48533471816376567,0.04231258663393467,0.11532834413871186
598,23,2,23,28,3,Spiders,0.439,0.7945415705887828,1.6593620797672686,0.8891076777196244
599,23,2,24,12,1,Heights,0.404,-0.10700130033717126,0.8527132606868352,-1.087949650372576
600,23,3,25,3,1,Heights,0.41,1.2080591684101916,1.0590652841725277,1.2129360331830024
601,23,3,26,17,2,Social,0.413,0.03828866646494524,-0.5129619492912011,-0.13350818163841016
602,23,3,27,8,1,Heights,0.381,-0.9861918686781843,0.2261534802848239,-0.9175136738129034
603,23,3,28,6,1,Heights,0.334,0.6567023713149798,0.4137462289081807,1.090222130060038
604,23,3,29,9,1,Heights,0.48,-1.5561755845941803,0.21864977033988964,-1.571987823802046
605,23,3,30,26,3,Spiders,0.426,1.5209914045993655,1.3704692468872997,1.2504319480261303
606,23,3,31,35,3,Spiders,0.573,0.09416942292729781,0.5000388932749248,0.7016281035039849
607,23,3,32,22,2,Social,0.542,-1.5561755845941803,-0.06273935259514514,-0.4334755003834336
608,23,3,33,15,2,Social,0.365,1.0962976554854864,0.6688723670359455,-0.27326568241734167
609,23,3,34,24,2,Social,0.56,0.4965108694562362,0.08358299133107316,0.2209986496057085
610,23,3,35,25,3,Spiders,0.54,0.7349354303622734,0.44000921371545065,0.2789468816359972
611,23,3,36,36,3,Spiders,0.573,-0.4646381416962275,-0.37414331530991723,-0.2971267191356958
612,25,1,1,12,1,Heights,0.706,0.22581675286615002,-0.1408384075289984,-0.00994079055812619
613,25,1,2,5,1,Heights,0.838,0.8984918487469277,1.0154741529556033,0.8289028798987971
614,25,1,3,24,2,Social,0.369,0.17848035723009528,0.012797527080843918,-0.15022522691440393
615,25,1,4,26,3,Spiders,1.0,0.7988362789868123,1.0154741529556033,0.8289028798987971
616,25,1,5,17,2,Social,0.55,-1.5605093350839148,-0.7904219205285063,-1.1408051244505657
617,25,1,6,22,2,Social,0.356,-1.283965128999595,-1.0518725460926237,-1.043464903305394
618,25,1,7,16,2,Social,0.381,0.8984918487469277,0.19338713442925476,0.3708312509803405
619,25,1,8,30,3,Spiders,1.0,0.8984918487469277,1.0154741529556033,0.8289028798987971
620,25,1,9,33,3,Spiders,1.0,0.8984918487469277,1.0154741529556033,0.8289028798987971
