,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
389,14,3,30,18,2,Social,0.0,-0.2779509076812091,-0.18544444444444447,-0.044333333333333336
390,14,3,31,32,3,Spiders,1.0,0.15304909231879088,0.01755555555555549,0.07566666666666666
391,14,3,32,20,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.10333333333333339
392,14,3,33,22,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.29233333333333333
393,14,3,34,2,1,Heights,0.0,-0.1389509076812091,-0.2144444444444445,0.008666666666666711
394,14,3,35,6,1,Heights,0.0,0.3340490923187909,0.3615555555555555,0.1386666666666666
395,14,3,36,8,1,Heights,0.0,-0.2779509076812091,-0.2684444444444445,-0.06933333333333336
396,15,1,1,12,1,Heights,0.283,-0.4765736999593729,0.05776943152156633,-0.6468909284654482
397,15,1,2,1,1,Heights,0.0,0.44455095059277544,-0.07723056847843368,0.14033517292137465
398,15,1,3,25,3,Spiders,0.63,0.21942630004062708,0.2837694315215663,0.3373351729213746
399,15,1,4,20,2,Social,0.748,-0.10346245154110889,-0.07723056847843368,-0.04466482707862529
400,15,1,5,10,1,Heights,0.324,-0.1833207400008241,-0.17223056847843365,-0.1876648270786253
401,15,1,6,5,1,Heights,0.353,0.33942630004062707,0.19676943152156634,-0.07466482707862532
402,15,1,7,14,2,Social,0.665,0.3334263000406272,0.1487694315215663,0.38133517292137464
403,15,1,8,18,2,Social,0.722,0.1354263000406271,0.12176943152156627,0.23433517292137462
404,15,1,9,22,2,Social,0.7048408682206062,-0.46457369995937287,-0.5012305684784337,-0.11766482707862536
405,15,1,10,32,3,Spiders,0.66,0.2454263000406271,0.1667694315215663,-0.24166482707862535
406,15,1,11,33,3,Spiders,0.646,0.20642630004062718,0.46406989674518306,0.38133517292137464
407,15,1,12,28,3,Spiders,0.768,0.4014263000406271,0.20276943152156635,0.38133517292137464
